run_id,timestamp_iso,t_elapsed_s,pass_index,pass_type,driven_amp,commanded_kv,commanded_gen_v,ain,amp_label,kind,mean_v,std_v,min_v,max_v,n_samples,n_windows,converted_value,converted_unit,stream_profile
cal_20260804T114850,2026-08-04T16:49:04.588925+00:00,14.508658999984618,0,up,X+,-3.8,-3.8,AIN7,Y-,voltage,-0.009788136652000248,0.0024929778602075588,-0.01709090732038021,-0.001014618668705225,12500,10,-0.009788136652000248,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:04.588925+00:00,14.508658999984618,0,up,X+,-3.8,-3.8,AIN6,Y-,current,-0.0036980880400456955,0.05091043078705872,-0.08454827219247818,0.07338821142911911,12500,10,-0.03698088040045695,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:06.374598+00:00,16.294319799984805,0,up,X+,-3.6,-3.6,AIN13,X+,voltage,-3.6010841062164305,0.002205639895441915,-3.607146739959717,-3.593907594680786,12500,10,-3.6010841062164305,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:06.374598+00:00,16.294319799984805,0,up,X+,-3.6,-3.6,AIN12,X+,current,-0.023961429330613463,0.046388866641634684,-0.09558102488517761,0.046275265514850616,12500,10,-0.23961429330613462,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:06.374598+00:00,16.294319799984805,0,up,X+,-3.6,-3.6,AIN11,X-,voltage,-0.014623001693114639,0.002492577803931183,-0.021819228306412697,-0.005427717696875334,12500,10,-0.014623001693114639,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:06.374598+00:00,16.294319799984805,0,up,X+,-3.6,-3.6,AIN10,X-,current,-0.0052481606354622635,0.04324637415899382,-0.0750916376709938,0.05857067182660103,12500,10,-0.05248160635462264,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:06.374598+00:00,16.294319799984805,0,up,X+,-3.6,-3.6,AIN9,Y+,voltage,-0.009692057167533786,0.0029246442017795814,-0.019297456368803978,-0.001645061420276761,12500,10,-0.009692057167533786,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:06.374598+00:00,16.294319799984805,0,up,X+,-3.6,-3.6,AIN8,Y+,current,-0.0029925464966055007,0.042207887044595056,-0.07099375873804092,0.05951647460460663,12500,10,-0.029925464966055006,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:06.374598+00:00,16.294319799984805,0,up,X+,-3.6,-3.6,AIN7,Y-,voltage,-0.009750310088396072,0.0024867149394924033,-0.01677568629384041,-0.001645061420276761,12500,10,-0.009750310088396072,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:06.374598+00:00,16.294319799984805,0,up,X+,-3.6,-3.6,AIN6,Y-,current,-0.0036647994230408223,0.050906367597799276,-0.08517871797084808,0.07338821142911911,12500,10,-0.03664799423040822,mA,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:08.176683+00:00,18.096392299979925,0,up,X+,-3.4,-3.4,AIN13,X+,voltage,-3.401166592826843,0.002191883647574025,-3.407611608505249,-3.392796277999878,12500,10,-3.401166592826843,kV,WAVEFORM
cal_20260804T114850,2026-08-04T16:49:08.176683+00:00,18.096392299979925,0,up,X+,-3.4,-3.4,AIN12,X+,current,-0.022943586579026887,0.04640030364162577,-0.09621146321296692,0.04753633216023445,12500,10,-0.22943586579026887,mA,WAVEFORM
